candidate_id,race_id,district_id,year,state,district,candidate_name,party,candidate_votes,total_votes,FEC_candidate_id,CAND_ICI,TTL_DISB
2012_H2FL11091,FL_14_2012,FL_14,2012,FLORIDA,14,"EVELIO ""E J"" OTERO",Republican,83480,280601,H2FL11091,C,179061.56
2012_H6FL11126,FL_14_2012,FL_14,2012,FLORIDA,14,KATHY CASTOR,Democrat,197121,280601,H6FL11126,I,801763.55
2014_H6FL11126,FL_14_2014,FL_14,2014,FLORIDA,14,KATHY CASTOR,Democrat,1,1,H6FL11126,I,472947.57
2016_H6FL11126,FL_14_2016,FL_14,2016,FLORIDA,14,KATHY CASTOR,Democrat,195789,316877,H6FL11126,I,847945.54
2016_H6FL14112,FL_14_2016,FL_14,2016,FLORIDA,14,CHRISTINE QUINN,Republican,121088,316877,H6FL14112,C,33654.68
2018_H6FL11126,FL_14_2018,FL_14,2018,FLORIDA,14,KATHY CASTOR,Democrat,1,1,H6FL11126,I,663486.27
2020_H6FL14112,FL_14_2020,FL_14,2020,FLORIDA,14,CHRISTINE Y QUINN,Republican,147896,372136,H6FL14112,C,241291.87
2020_H6FL11126,FL_14_2020,FL_14,2020,FLORIDA,14,KATHY CASTOR,Democrat,224240,372136,H6FL11126,I,1209194.16
2010_H8FL15107,FL_15_2010,FL_15,2010,FLORIDA,15,BILL POSEY,Republican,157079,242674,H8FL15107,I,1027998.78
2010_H0FL15054,FL_15_2010,FL_15,2010,FLORIDA,15,SHANNON ROBERTS,Democrat,85595,242674,H0FL15054,C,30270.73
2012_H0FL12101,FL_15_2012,FL_15,2012,FLORIDA,15,DENNIS A ROSS,Republican,1,1,H0FL12101,I,724608.21
2014_H4FL15155,FL_15_2014,FL_15,2014,FLORIDA,15,ALAN M COHN,Democrat,84832,213582,H4FL15155,C,429906.11
2014_H0FL12101,FL_15_2014,FL_15,2014,FLORIDA,15,DENNIS A ROSS,Republican,128750,213582,H0FL12101,I,1465843.12
2016_H6FL15150,FL_15_2016,FL_15,2016,FLORIDA,15,JIM LANGE,Democrat,135475,318474,H6FL15150,C,37571.54
2016_H0FL12101,FL_15_2016,FL_15,2016,FLORIDA,15,DENNIS A ROSS,Republican,182999,318474,H0FL12101,I,1199262.94
2018_H8FL15271,FL_15_2018,FL_15,2018,FLORIDA,15,KRISTEN CARLSON,Democrat,134132,285532,H8FL15271,O,2101885.58
2018_H8FL15230,FL_15_2018,FL_15,2018,FLORIDA,15,ROSS SPANO,Republican,151380,285532,H8FL15230,O,934198.85
2020_H0FL15104,FL_15_2020,FL_15,2020,FLORIDA,15,SCOTT FRANKLIN,Republican,216374,390671,H0FL15104,O,1639816.94
2020_H4FL15155,FL_15_2020,FL_15,2020,FLORIDA,15,ALAN COHN,Democrat,174297,390671,H4FL15155,O,2320645.03
2010_H8FL16022,FL_16_2010,FL_16,2010,FLORIDA,16,THOMAS J ROONEY,Republican,162285,242763,H8FL16022,I,1013780.39
2010_H0FL16052,FL_16_2010,FL_16,2010,FLORIDA,16,JIM HORN,Democrat,80327,242763,H0FL16052,C,86586.52
2012_H6FL13148,FL_16_2012,FL_16,2012,FLORIDA,16,VERN BUCHANAN,Republican,187147,349076,H6FL13148,I,3561677.07
2012_H2FL13188,FL_16_2012,FL_16,2012,FLORIDA,16,KEITH FITZGERALD,Democrat,161929,349076,H2FL13188,C,1447610.84
2014_H6FL13148,FL_16_2014,FL_16,2014,FLORIDA,16,VERN BUCHANAN,Republican,169126,274829,H6FL13148,I,1101628.17
2014_H4FL16146,FL_16_2014,FL_16,2014,FLORIDA,16,HENRY LAWRENCE,Democrat,105483,274829,H4FL16146,C,60744.01
2016_H2FL13139,FL_16_2016,FL_16,2016,FLORIDA,16,JAN SCHNEIDER,Democrat,155262,385916,H2FL13139,C,55021.43
2016_H6FL13148,FL_16_2016,FL_16,2016,FLORIDA,16,VERN BUCHANAN,Republican,230654,385916,H6FL13148,I,918163.59
2018_H6FL13148,FL_16_2018,FL_16,2018,FLORIDA,16,VERN BUCHANAN,Republican,197483,361946,H6FL13148,I,4379661.84
2018_H8FL16055,FL_16_2018,FL_16,2018,FLORIDA,16,DAVID SHAPIRO,Democrat,164463,361946,H8FL16055,C,2616315.52
GEN_001682,FL_16_2020,FL_16,2020,FLORIDA,16,MARGARET GOOD,Democrat,215683,484684,,,
2020_H6FL13148,FL_16_2020,FL_16,2020,FLORIDA,16,VERN BUCHANAN,Republican,269001,484684,H6FL13148,I,3649491.41
2010_H0FL17092,FL_17_2010,FL_17,2010,FLORIDA,17,RODERICK D VEREEN,Other,17009,123370,H0FL17092,O,108785.69
2010_H0FL17068,FL_17_2010,FL_17,2010,FLORIDA,17,FREDERICA S WILSON,Democrat,106361,123370,H0FL17068,O,401644.69
2012_H2FL00300,FL_17_2012,FL_17,2012,FLORIDA,17,WILLIAM BRONSON,Democrat,116766,282266,H2FL00300,C,22852.0
2012_H8FL16022,FL_17_2012,FL_17,2012,FLORIDA,17,THOMAS J ROONEY,Republican,165488,282266,H8FL16022,I,1092225.21
2014_H2FL00300,FL_17_2014,FL_17,2014,FLORIDA,17,WILL BRONSON,Democrat,82263,223756,H2FL00300,C,24607.37
2014_H8FL16022,FL_17_2014,FL_17,2014,FLORIDA,17,THOMAS J ROONEY,Republican,141493,223756,H8FL16022,I,669303.6
2016_H4FL19058,FL_17_2016,FL_17,2016,FLORIDA,17,APRIL FREEMAN,Democrat,115974,338675,H4FL19058,C,149553.82
2016_H2FL14160,FL_17_2016,FL_17,2016,FLORIDA,17,JOHN W SAWYER III,Other,13353,338675,H2FL14160,C,7800.0
2016_H8FL16022,FL_17_2016,FL_17,2016,FLORIDA,17,THOMAS J ROONEY,Republican,209348,338675,H8FL16022,I,918536.35
2018_H8FL17053,FL_17_2018,FL_17,2018,FLORIDA,17,GREG STEUBE,Republican,193326,310520,H8FL17053,O,694037.76
2018_H4FL17037,FL_17_2018,FL_17,2018,FLORIDA,17,ALLEN ELLISON,Democrat,117194,310520,H4FL17037,C,4189.53
2020_H8FL17053,FL_17_2020,FL_17,2020,FLORIDA,17,W GREGORY STEUBE,Republican,266514,412397,H8FL17053,I,629762.91
2020_H0FL17159,FL_17_2020,FL_17,2020,FLORIDA,17,ALLEN ELLISON,Democrat,140487,412397,H0FL17159,C,78767.35
2020_H0FL17175,FL_17_2020,FL_17,2020,FLORIDA,17,"THEODORE ""PINK TIE"" MURRAY",Other,5396,412397,H0FL17175,C,10.0
2010_H0FL18025,FL_18_2010,FL_18,2010,FLORIDA,18,ILEANA ROS-LEHTINEN,Republican,102360,148595,H0FL18025,I,1103463.35
2010_H0FL18165,FL_18_2010,FL_18,2010,FLORIDA,18,ROLANDO A BANCIELLA,Democrat,46235,148595,H0FL18165,C,10742.0
2012_H2FL22072,FL_18_2012,FL_18,2012,FLORIDA,18,PATRICK MURPHY,Democrat,166257,330665,H2FL22072,C,4480428.11
2012_H8FL22038,FL_18_2012,FL_18,2012,FLORIDA,18,ALLEN B WEST,Republican,164353,330665,H8FL22038,I,18471216.08
2014_H2FL22072,FL_18_2014,FL_18,2014,FLORIDA,18,PATRICK MURPHY,Democrat,151478,253374,H2FL22072,I,4924767.66
2014_H4FL18068,FL_18_2014,FL_18,2014,FLORIDA,18,CARL J DOMINO,Republican,101896,253374,H4FL18068,C,1498449.51
2016_H6FL18147,FL_18_2016,FL_18,2016,FLORIDA,18,RANDY PERKINS,Democrat,161918,375918,H6FL18147,O,10862988.41
2016_H6FL18097,FL_18_2016,FL_18,2016,FLORIDA,18,BRIAN MAST,Republican,201488,375918,H6FL18097,O,2872938.76
2016_H6FL18121,FL_18_2016,FL_18,2016,FLORIDA,18,CARLA SPALDING,Other,12503,375918,H6FL18121,O,26680.15
2018_H6FL18097,FL_18_2018,FL_18,2018,FLORIDA,18,BRIAN MAST,Republican,185905,342359,H6FL18097,I,6047403.46
2018_H8FL18028,FL_18_2018,FL_18,2018,FLORIDA,18,LAUREN BAER,Democrat,156454,342359,H8FL18028,C,4599912.62
2020_H0FL18207,FL_18_2020,FL_18,2020,FLORIDA,18,PAM KEITH,Democrat,186674,449720,H0FL18207,C,1670342.93
2020_H0FL18215,FL_18_2020,FL_18,2020,FLORIDA,18,K W MILLER,Other,9760,449720,H0FL18215,C,0.0
2020_H6FL18097,FL_18_2020,FL_18,2020,FLORIDA,18,BRIAN J MAST,Republican,253286,449720,H6FL18097,I,5369799.76
2010_H0FL19080,FL_19_2010,FL_19,2010,FLORIDA,19,THEODORE E DEUTCH,Democrat,132098,211059,H0FL19080,I,1874219.78
2010_H0FL19072,FL_19_2010,FL_19,2010,FLORIDA,19,JOE BUDD,Republican,78733,211059,H0FL19072,C,86440.21
2012_H0FL14065,FL_19_2012,FL_19,2012,FLORIDA,19,JIM ROACH,Democrat,109746,306216,H0FL14065,O,85868.77
GEN_000421,FL_19_2012,FL_19,2012,FLORIDA,19,BRANDON M SMITH,Other,6637,306216,,,
GEN_000422,FL_19_2012,FL_19,2012,FLORIDA,19,TREY RADEL,Republican,189833,306216,,,
2014_H0FL02136,FL_19_2014,FL_19,2014,FLORIDA,19,RAY NETHERWOOD,Other,6671,246861,H0FL02136,C,47170.0
2014_H4FL19058,FL_19_2014,FL_19,2014,FLORIDA,19,APRIL FREEMAN,Democrat,80824,246861,H4FL19058,C,231797.67
2014_H4FL19074,FL_19_2014,FL_19,2014,FLORIDA,19,CURT CLAWSON,Republican,159354,246861,H4FL19074,I,4824230.0
2016_H6FL19087,FL_19_2016,FL_19,2016,FLORIDA,19,FRANCIS ROONEY,Republican,239225,363166,H6FL19087,O,4836704.32
2016_H4FL14091,FL_19_2016,FL_19,2016,FLORIDA,19,ROBERT M NEELD,Democrat,123812,363166,H4FL14091,O,15122.46
2018_H6FL19087,FL_19_2018,FL_19,2018,FLORIDA,19,FRANCIS ROONEY,Republican,211465,339607,H6FL19087,I,927377.0
2018_H8FL19067,FL_19_2018,FL_19,2018,FLORIDA,19,DAVID HOLDEN,Democrat,128106,339607,H8FL19067,C,557122.71
2020_H0FL19106,FL_19_2020,FL_19,2020,FLORIDA,19,CINDY LYN BANYAI,Democrat,172146,444589,H0FL19106,O,203430.45
GEN_001684,FL_19_2020,FL_19,2020,FLORIDA,19,PATRICK POST,Other,3,444589,,,
GEN_001683,FL_19_2020,FL_19,2020,FLORIDA,19,BYRON DONALDS,Republican,272440,444589,,,
2010_H2FL01100,FL_1_2010,FL_1,2010,FLORIDA,1,JEFF MILLER,Republican,170821,213526,H2FL01100,I,556852.61
2010_H0FL01104,FL_1_2010,FL_1,2010,FLORIDA,1,JOE CANTRELL,Other,23250,213526,H0FL01104,C,11178.0
2010_H0FL00023,FL_1_2010,FL_1,2010,FLORIDA,1,JOHN KRAUSE,Other,18253,213526,H0FL00023,C,38631.05
2012_H2FL01100,FL_1_2012,FL_1,2012,FLORIDA,1,JEFF MILLER,Republican,238440,342594,H2FL01100,I,684274.71
2012_H2FL01191,FL_1_2012,FL_1,2012,FLORIDA,1,CALEN FRETTS,Other,11176,342594,H2FL01191,C,14961.92
GEN_000419,FL_1_2012,FL_1,2012,FLORIDA,1,JIM BRYAN,Democrat,92961,342594,,,
2014_H8FL01099,FL_1_2014,FL_1,2014,FLORIDA,1,JIM BRYAN,Democrat,54976,235343,H8FL01099,C,15904.0
2014_H2FL01100,FL_1_2014,FL_1,2014,FLORIDA,1,JEFF MILLER,Republican,165086,235343,H2FL01100,I,543973.79
2014_H4FL01155,FL_1_2014,FL_1,2014,FLORIDA,1,MARK WICHERN,Other,15281,235343,H4FL01155,C,207773.43
2016_H6FL01119,FL_1_2016,FL_1,2016,FLORIDA,1,MATT GAETZ,Republican,255107,369186,H6FL01119,O,1113704.51
2016_H6FL01176,FL_1_2016,FL_1,2016,FLORIDA,1,STEVEN SPECHT,Democrat,114079,369186,H6FL01176,O,54600.77
2018_H6FL01119,FL_1_2018,FL_1,2018,FLORIDA,1,MATT GAETZ,Republican,216189,322388,H6FL01119,I,1264156.93
2018_H8FL01115,FL_1_2018,FL_1,2018,FLORIDA,1,JENNIFER M ZIMMERMAN,Democrat,106199,322388,H8FL01115,C,65473.96
GEN_001679,FL_1_2020,FL_1,2020,FLORIDA,1,PHIL EHR,Democrat,149172,438562,,,
2020_H0FL01153,FL_1_2020,FL_1,2020,FLORIDA,1,ALBERT ORAM,Other,6038,438562,H0FL01153,C,7069.5
2020_H6FL01119,FL_1_2020,FL_1,2020,FLORIDA,1,MATT GAETZ,Republican,283352,438562,H6FL01119,I,4602509.17
2010_H0FL20104,FL_20_2010,FL_20,2010,FLORIDA,20,STANLEY BLUMENTHAL,Other,1663,167570,H0FL20104,C,263478.0
2010_H0FL20088,FL_20_2010,FL_20,2010,FLORIDA,20,ROBERT KUNST,Other,1272,167570,H0FL20088,C,8569.0
2010_H0FL20070,FL_20_2010,FL_20,2010,FLORIDA,20,KAREN HARRINGTON,Republican,63845,167570,H0FL20070,C,374118.42
2010_H4FL20023,FL_20_2010,FL_20,2010,FLORIDA,20,DEBBIE WASSERMAN SCHULTZ,Democrat,100787,167570,H4FL20023,I,2018503.65
2012_H2FL23021,FL_20_2012,FL_20,2012,FLORIDA,20,ALCEE L HASTINGS,Democrat,214727,244285,H2FL23021,I,558061.51
2012_H2FL20100,FL_20_2012,FL_20,2012,FLORIDA,20,RANDALL TERRY,Other,29553,244285,H2FL20100,O,158403.04
2014_H4FL20064,FL_20_2014,FL_20,2014,FLORIDA,20,JAY BONNER,Republican,28968,157466,H4FL20064,C,25608.81
2014_H2FL23021,FL_20_2014,FL_20,2014,FLORIDA,20,ALCEE L HASTINGS,Democrat,128498,157466,H2FL23021,I,811994.66
2016_H2FL23021,FL_20_2016,FL_20,2016,FLORIDA,20,ALCEE L HASTINGS,Democrat,222914,277560,H2FL23021,I,843089.12
GEN_001051,FL_20_2016,FL_20,2016,FLORIDA,20,GARY STEIN,Republican,54646,277560,,,
2018_H2FL23021,FL_20_2018,FL_20,2018,FLORIDA,20,ALCEE L HASTINGS,Democrat,202659,202824,H2FL23021,I,829501.68
2020_H2FL23021,FL_20_2020,FL_20,2020,FLORIDA,20,ALCEE L HASTINGS,Democrat,253661,322409,H2FL23021,I,545668.06
2020_H0FL20120,FL_20_2020,FL_20,2020,FLORIDA,20,GREG MUSSELWHITE,Republican,68748,322409,H0FL20120,C,27537.64
2010_H2FL25018,FL_21_2010,FL_21,2010,FLORIDA,21,MARIO DIAZ-BALART,Republican,1,1,H2FL25018,I,541147.96
2012_H0FL19080,FL_21_2012,FL_21,2012,FLORIDA,21,THEODORE E DEUTCH,Democrat,221263,284400,H0FL19080,I,921398.24
2012_H2FL19094,FL_21_2012,FL_21,2012,FLORIDA,21,CESAR HENAO,Other,25361,284400,H2FL19094,C,30414.36
GEN_000423,FL_21_2012,FL_21,2012,FLORIDA,21,"W MICHAEL ""MIKE"" TROUT",Other,37776,284400,,,
2014_H0FL19080,FL_21_2014,FL_21,2014,FLORIDA,21,THEODORE E DEUTCH,Democrat,153395,153970,H0FL19080,I,1006801.03
2016_H4FL22110,FL_21_2016,FL_21,2016,FLORIDA,21,PAUL SPAIN,Republican,118038,335861,H4FL22110,O,49825.33
GEN_001052,FL_21_2016,FL_21,2016,FLORIDA,21,"W MICHAEL ""MIKE"" TROUT",Other,7217,335861,,,
2016_H2FL14053,FL_21_2016,FL_21,2016,FLORIDA,21,LOIS FRANKEL,Democrat,210606,335861,H2FL14053,I,904770.06
2018_H2FL14053,FL_21_2018,FL_21,2018,FLORIDA,21,LOIS FRANKEL,Democrat,1,1,H2FL14053,I,828325.62
2020_H0FL21078,FL_21_2020,FL_21,2020,FLORIDA,21,LAURA LOOMER,Republican,157612,403093,H0FL21078,C,2256020.15
2020_H2FL14053,FL_21_2020,FL_21,2020,FLORIDA,21,LOIS FRANKEL,Democrat,237925,403093,H2FL14053,I,1330992.97
GEN_001687,FL_21_2020,FL_21,2020,FLORIDA,21,SYLVIA CARAVETTA,Other,8,403093,,,
GEN_001686,FL_21_2020,FL_21,2020,FLORIDA,21,PIOTR BLASS,Other,4,403093,,,
2020_H0FL21177,FL_21_2020,FL_21,2020,FLORIDA,21,CHARLESTON MALKEMUS,Other,7544,403093,H0FL21177,C,28635.95
2010_H6FL22040,FL_22_2010,FL_22,2010,FLORIDA,22,RON KLEIN,Democrat,99804,218694,H6FL22040,I,5319671.22
2010_H8FL22038,FL_22_2010,FL_22,2010,FLORIDA,22,ALLEN WEST,Republican,118890,218694,H8FL22038,C,6519713.09
2012_H2FL22098,FL_22_2012,FL_22,2012,FLORIDA,22,ADAM HASNER,Republican,142050,313071,H2FL22098,C,3368776.59
2012_H2FL14053,FL_22_2012,FL_22,2012,FLORIDA,22,LOIS FRANKEL,Democrat,171021,313071,H2FL14053,C,3490565.22
2014_H2FL14053,FL_22_2014,FL_22,2014,FLORIDA,22,LOIS FRANKEL,Democrat,125404,216096,H2FL14053,I,1354369.48
2014_H4FL22110,FL_22_2014,FL_22,2014,FLORIDA,22,PAUL SPAIN,Republican,90685,216096,H4FL22110,C,145296.58
2016_H4FL22086,FL_22_2016,FL_22,2016,FLORIDA,22,ANDREA LEIGH MCGEE,Republican,138737,337850,H4FL22086,C,24648.18
2016_H0FL19080,FL_22_2016,FL_22,2016,FLORIDA,22,THEODORE E DEUTCH,Democrat,199113,337850,H0FL19080,I,1715240.17
2018_H8FL22061,FL_22_2018,FL_22,2018,FLORIDA,22,NICOLAS KIMAZ,Republican,113049,297683,H8FL22061,C,202834.66
2018_H0FL19080,FL_22_2018,FL_22,2018,FLORIDA,22,TED DEUTCH,Democrat,184634,297683,H0FL19080,I,1274589.63
2020_H0FL22118,FL_22_2020,FL_22,2020,FLORIDA,22,"JAMES ""JIM"" PRUDEN",Republican,166553,402317,H0FL22118,C,278998.83
2020_H0FL19080,FL_22_2020,FL_22,2020,FLORIDA,22,THEODORE E DEUTCH,Democrat,235764,402317,H0FL19080,I,1283607.07
2010_H0FL23033,FL_23_2010,FL_23,2010,FLORIDA,23,BERNARD SANSARICQ,Republican,26804,126870,H0FL23033,C,106142.42
2010_H2FL23021,FL_23_2010,FL_23,2010,FLORIDA,23,ALCEE L HASTINGS,Democrat,100066,126870,H2FL23021,I,778998.09
2012_H0FL20070,FL_23_2012,FL_23,2012,FLORIDA,23,KAREN HARRINGTON,Republican,98096,275430,H0FL20070,C,1884197.57
GEN_000424,FL_23_2012,FL_23,2012,FLORIDA,23,ILYA KATZ,Other,3129,275430,,,
2012_H4FL20023,FL_23_2012,FL_23,2012,FLORIDA,23,DEBBIE WASSERMAN SCHULTZ,Democrat,174205,275430,H4FL20023,I,3520041.53
2014_H4FL20023,FL_23_2014,FL_23,2014,FLORIDA,23,DEBBIE WASSERMAN SCHULTZ,Democrat,103269,164788,H4FL20023,I,2753276.21
2014_H2FL20043,FL_23_2014,FL_23,2014,FLORIDA,23,"JOSEPH ""JOE"" KAUFMAN",Republican,61519,164788,H2FL20043,C,568148.28
2016_H6FL23097,FL_23_2016,FL_23,2016,FLORIDA,23,LYLE MILSTEIN,Other,3897,323120,H6FL23097,C,10398.0
2016_H6FL23089,FL_23_2016,FL_23,2016,FLORIDA,23,DON ENDRISS,Other,5180,323120,H6FL23089,C,23459.36
2016_H2FL20043,FL_23_2016,FL_23,2016,FLORIDA,23,"JOSEPH ""JOE"" KAUFMAN",Republican,130818,323120,H2FL20043,C,123263.44
2016_H4FL20023,FL_23_2016,FL_23,2016,FLORIDA,23,DEBBIE WASSERMAN SCHULTZ,Democrat,183225,323120,H4FL20023,I,4242401.09
2018_H2FL20043,FL_23_2018,FL_23,2018,FLORIDA,23,"JOSEPH ""JOE"" KAUFMAN",Republican,99446,276366,H2FL20043,C,476747.12
2018_H4FL20023,FL_23_2018,FL_23,2018,FLORIDA,23,DEBBIE WASSERMAN SCHULTZ,Democrat,161611,276366,H4FL20023,I,1986789.07
2018_H6FL23063,FL_23_2018,FL_23,2018,FLORIDA,23,"TIMOTHY A ""TIM"" CANOVA",Other,13697,276366,H6FL23063,C,640574.17
2018_H6FL23089,FL_23_2018,FL_23,2018,FLORIDA,23,DON ENDRISS,Other,1612,276366,H6FL23089,C,7617.55
GEN_001689,FL_23_2020,FL_23,2020,FLORIDA,23,JEFF OLSON,Other,46,380196,,,
2020_H4FL20023,FL_23_2020,FL_23,2020,FLORIDA,23,DEBBIE WASSERMAN SCHULTZ,Democrat,221239,380196,H4FL20023,I,1992619.2
2020_H0FL23090,FL_23_2020,FL_23,2020,FLORIDA,23,CARLA SPALDING,Republican,158874,380196,H0FL23090,C,931190.64
GEN_001688,FL_23_2020,FL_23,2020,FLORIDA,23,"DEMETRIUS ""DB"" FUGATE",Other,37,380196,,,
2010_H8FL24026,FL_24_2010,FL_24,2010,FLORIDA,24,SUZANNE M KOSMAS,Democrat,98787,245031,H8FL24026,I,2561831.1
2010_H0FL24049,FL_24_2010,FL_24,2010,FLORIDA,24,"SANDRA ""SANDY"" ADAMS",Republican,146129,245031,H0FL24049,C,1266664.42
2012_H0FL17068,FL_24_2012,FL_24,2012,FLORIDA,24,FREDERICA S WILSON,Democrat,1,1,H0FL17068,I,558520.0
2014_H4FL24025,FL_24_2014,FL_24,2014,FLORIDA,24,LUIS E FERNANDEZ,Other,5487,149918,H4FL24025,C,13344.4
2014_H0FL17068,FL_24_2014,FL_24,2014,FLORIDA,24,FREDERICA S WILSON,Democrat,129192,149918,H0FL17068,I,234359.29
2014_H6FL17032,FL_24_2014,FL_24,2014,FLORIDA,24,DUFIRSTON JULIO NEREE,Republican,15239,149918,H6FL17032,C,12040.0
2016_H0FL17068,FL_24_2016,FL_24,2016,FLORIDA,24,FREDERICA S WILSON,Democrat,0,0,H0FL17068,I,397311.07
2018_H0FL17068,FL_24_2018,FL_24,2018,FLORIDA,24,FREDERICA WILSON,Democrat,1,1,H0FL17068,I,382581.89
2020_H0FL24205,FL_24_2020,FL_24,2020,FLORIDA,24,LAVERN SPICER,Republican,59084,289638,H0FL24205,C,39561.16
2020_H0FL17068,FL_24_2020,FL_24,2020,FLORIDA,24,FREDERICA S WILSON,Democrat,218825,289638,H0FL17068,I,321018.89
2020_H2FL24037,FL_24_2020,FL_24,2020,FLORIDA,24,CHRISTINE ALEXANDRIA OLIVO,Other,11703,289638,H2FL24037,,32897.51
GEN_001690,FL_24_2020,FL_24,2020,FLORIDA,24,HECTOR RIVERA,Other,9,289638,,,
GEN_001691,FL_24_2020,FL_24,2020,FLORIDA,24,HOWARD KNEPPER,Other,17,289638,,,
2010_H0FL25038,FL_25_2010,FL_25,2010,FLORIDA,25,DAVID RIVERA,Republican,74859,143553,H0FL25038,O,1884653.91
2010_H0FL25020,FL_25_2010,FL_25,2010,FLORIDA,25,CRAIG PORTER,Other,3244,143553,H0FL25020,O,17467.07
2010_H8FL25015,FL_25_2010,FL_25,2010,FLORIDA,25,JOE GARCIA,Democrat,61138,143553,H8FL25015,O,1654071.08
GEN_000078,FL_25_2010,FL_25,2010,FLORIDA,25,ROLY ARROJO,Other,4312,143553,,,
2012_H2FL25018,FL_25_2012,FL_25,2012,FLORIDA,25,MARIO DIAZ-BALART,Republican,151466,200229,H2FL25018,I,769587.43
GEN_000425,FL_25_2012,FL_25,2012,FLORIDA,25,VOTEFOREDDIECOM,Other,17099,200229,,,
2012_H0FL20104,FL_25_2012,FL_25,2012,FLORIDA,25,STANLEY BLUMENTHAL,Other,31664,200229,H0FL20104,C,194697.45
2014_H2FL25018,FL_25_2014,FL_25,2014,FLORIDA,25,MARIO DIAZ-BALART,Republican,1,1,H2FL25018,I,605137.24
2016_H6FL25027,FL_25_2016,FL_25,2016,FLORIDA,25,ALINA VALDES,Democrat,95319,253240,H6FL25027,C,37577.3
2016_H2FL25018,FL_25_2016,FL_25,2016,FLORIDA,25,MARIO DIAZ-BALART,Republican,157921,253240,H2FL25018,I,1529748.66
2018_H2FL25018,FL_25_2018,FL_25,2018,FLORIDA,25,MARIO DIAZ-BALART,Republican,128672,212845,H2FL25018,I,2639188.44
2018_H8FL27086,FL_25_2018,FL_25,2018,FLORIDA,25,MARY BARZEE FLORES,Democrat,84173,212845,H8FL27086,O,2192832.69
2020_H2FL25018,FL_25_2020,FL_25,2020,FLORIDA,25,MARIO DIAZ-BALART,Republican,-1,-1,H2FL25018,I,811378.83
2012_H2FL18054,FL_26_2012,FL_26,2012,FLORIDA,26,JOSE PEIXOTO,Other,2717,252957,H2FL18054,C,27557.0
2012_H2FL26065,FL_26_2012,FL_26,2012,FLORIDA,26,ANGEL FERNANDEZ,Other,5726,252957,H2FL26065,C,24055.0
2012_H0FL25038,FL_26_2012,FL_26,2012,FLORIDA,26,DAVID RIVERA,Republican,108820,252957,H0FL25038,C,616312.36
2012_H8FL25015,FL_26_2012,FL_26,2012,FLORIDA,26,JOE GARCIA,Democrat,135694,252957,H8FL25015,C,1162567.84
2014_H8FL25015,FL_26_2014,FL_26,2014,FLORIDA,26,JOE GARCIA,Democrat,78306,161337,H8FL25015,C,3787929.88
2014_H4FL26038,FL_26_2014,FL_26,2014,FLORIDA,26,CARLOS CURBELO,Republican,83031,161337,H4FL26038,C,2357633.17
GEN_001053,FL_26_2016,FL_26,2016,FLORIDA,26,JOSE PEIXOTO,Other,16502,280542,,,
2016_H4FL26038,FL_26_2016,FL_26,2016,FLORIDA,26,CARLOS CURBELO,Republican,148547,280542,H4FL26038,I,3852722.34
2016_H8FL25015,FL_26_2016,FL_26,2016,FLORIDA,26,JOE GARCIA,Democrat,115493,280542,H8FL25015,C,1401133.03
2018_H4FL26038,FL_26_2018,FL_26,2018,FLORIDA,26,CARLOS CURBELO,Republican,115678,235475,H4FL26038,I,5132355.79
2018_H8FL26039,FL_26_2018,FL_26,2018,FLORIDA,26,DEBBIE MUCARSEL-POWELL,Democrat,119797,235475,H8FL26039,C,4615604.83
2020_H0FL26036,FL_26_2020,FL_26,2020,FLORIDA,26,CARLOS GIMENEZ,Republican,177223,342630,H0FL26036,C,2206564.28
2020_H8FL26039,FL_26_2020,FL_26,2020,FLORIDA,26,DEBBIE MUCARSEL-POWELL,Democrat,165407,342630,H8FL26039,I,6916171.47
2012_H0FL18025,FL_27_2012,FL_27,2012,FLORIDA,27,ILEANA ROS-LEHTINEN,Republican,138488,230171,H0FL18025,I,1190873.38
GEN_000427,FL_27_2012,FL_27,2012,FLORIDA,27,THOMAS JOE CRUZ-WIGGINS,Other,6663,230171,,,
GEN_000426,FL_27_2012,FL_27,2012,FLORIDA,27,MANNY YEVANCEY,Democrat,85020,230171,,,
2014_H0FL18025,FL_27_2014,FL_27,2014,FLORIDA,27,ILEANA ROS-LEHTINEN,Republican,1,1,H0FL18025,I,850120.46
2016_H6FL27031,FL_27_2016,FL_27,2016,FLORIDA,27,SCOTT FUHRMAN,Democrat,129760,287677,H6FL27031,C,888454.46
2016_H0FL18025,FL_27_2016,FL_27,2016,FLORIDA,27,ILEANA ROS-LEHTINEN,Republican,157917,287677,H0FL18025,I,3436514.81
2018_H8FL27193,FL_27_2018,FL_27,2018,FLORIDA,27,DONNA SHALALA,Democrat,130743,252586,H8FL27193,O,4414481.03
2018_H8FL27144,FL_27_2018,FL_27,2018,FLORIDA,27,MAYRA JOLI,Other,6255,252586,H8FL27144,O,78129.14
2018_H8FL27185,FL_27_2018,FL_27,2018,FLORIDA,27,MARIA ELVIRA SALAZAR,Republican,115588,252586,H8FL27185,O,2056401.32
2020_H8FL27185,FL_27_2020,FL_27,2020,FLORIDA,27,MARIA ELVIRA SALAZAR,Republican,176141,342975,H8FL27185,C,3682371.15
2020_H8FL27193,FL_27_2020,FL_27,2020,FLORIDA,27,DONNA E SHALALA,Democrat,166758,342975,H8FL27193,I,3815880.66
